Unnamed: 0,ligand_name,Minimum Energy,Smiles,IC50,pIC50
1238,ligand_1944,-8.6,Cn1cnc2cc(-c3ccc(C4CCNCC4)c(F)c3)nc(NC3CC3)c2c1=O,237.0,6.6252516539898965
1239,ligand_1938,-8.6,N[C@H]1CCCC[C@H]1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,4.0,8.397940008672037
1240,ligand_860,-3.0,CNC(=O)CCn1ncc2cc(Nc3ncc(F)c(Nc4ccc5c(c4)OCCO5)n3)ccc21,98.0,7.008773924307505
1241,ligand_1628,-7.0,C[C@H](CO)Nc1nc(-c2ccc(N3CCOCC3)cc2)cc2ncn(C)c(=O)c12,57.0,7.244125144327507
1242,ligand_2004,-7.3,COc1cc(-c2cc3ncccc3c(NC[C@H]3CC(=O)N[C@@H]3C)n2)cc(OC)c1OC,251.5,6.599462010608054
1243,ligand_2948,-7.4,CCOc1cccc(-c2cc(C)cc(Nc3nccc(C(F)(F)F)n3)c2)c1,609.8,6.214812579970638
1244,ligand_728,-4.7,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(N[C@@H]5CCN(C)C5)c(C)n4)n3)cc12,7.9,8.102372908709558
1245,ligand_3450,-7.9,,,
1246,ligand_3415,-8.2,,,
1247,ligand_1941,-7.4,CNS(=O)(=O)c1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1,543.0,6.265200170411153
1248,ligand_825,-7.7,COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cc1S(C)(=O)=O,272.0,6.565431095965801
1249,ligand_306,13.7,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3cnn(C)c3)[nH]c12,10.2,7.991399828238082
1250,ligand_2949,-7.1,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)cn4C)n2)cc1CN1CC(O)C1,0.7,9.154901959985745
1251,ligand_988,-6.6,Cc1cc(Nc2nccc(C3CC3)n2)cc(-c2cnc(C3(N)CCC3)s2)c1,3.0,8.522878745280337
1252,ligand_174,-7.1,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@@H]3CCNC3)c2c1=O,116.0,6.935542010773082
1253,ligand_3669,-6.8,,,
1254,ligand_1086,-7.2,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4cn(C)c5ccccc45)CC3)nc2)c1,7.0,8.154901959985743
1255,ligand_748,-7.0,Cc1cccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)c1,12.59,7.899974269892137
1256,ligand_2247,-5.7,Cc1cc(Nc2cc(C(F)F)ccn2)nc(-c2ccc(C(C)(O)C3CCC(C(=O)OCCN4CCOCC4)CC3)nc2)c1,8.7,8.060480747381382
1257,ligand_510,10.8,Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CCN(CC(=O)N6CCCC6)CC5)cc4c3)n2)c1,3.6,8.443697499232712
1258,ligand_3557,-5.0,,,
1259,ligand_2250,34.9,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN5CCOCC5)c4)c4ccccc34)n2)cc2cn[nH]c12,3.0,8.522878745280337
1260,ligand_724,-4.9,COc1ccc2cc(CC(=O)N3CCC(Nc4ccc(-c5cc(C)cc(Nc6cc(C(F)(F)F)ccn6)n5)cn4)CC3)ccc2c1,78.0,7.107905397309519
1261,ligand_1393,-1.6,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5ccccn5)n4)ccc3[nH]2)CC1,11.6,7.935542010773082
1262,ligand_2084,-5.2,CC(=O)c1c[nH]c2ccc(Nc3nccc(-n4cc(CN5CC(O)C5)c(C)n4)n3)cc12,1.3,8.886056647693163
1263,ligand_3168,-2.9,Cc1cc(CN(C)C(=O)c2cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(C)c3[nH]2)n(C)n1,8.0,8.096910013008056
1264,ligand_1514,-6.9,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(OCCc3cnn[nH]3)c2c1=O,47.2,7.326058001365912
1265,ligand_1831,-4.7,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCCC(CN2CCOCC2)C1,41.0,7.387216143280264
1266,ligand_1462,-7.3,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(O)c(C(=O)O)c2)c1,18.4,7.735182176990463
1267,ligand_3122,-3.6,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC(C)(C)C(=O)O)nc2)c1,1.0,9.0
1268,ligand_3777,-7.5,,,
1269,ligand_2380,-7.5,O=C(c1cn(CCF)c2ccc(Nc3nccc(-n4cc(CN5C[C@H](O)CO5)cn4)n3)cc12)C1CC1,3.52,8.453457336521868
1270,ligand_2575,3.1,Cc1cc(Nc2cc(OC(C)(C)C)ccn2)nc(-c2ccc(C(C)(O)C3CCC(C(=O)O)CC3)nc2)c1,1.0,9.0
1271,ligand_1278,-4.8,COc1ccc(Nc2cc(N3CCCC(C(=O)Nc4ccc(C(=O)O)cc4)C3)nn3ccnc23)nc1OC,14.95,7.825358807339551
1272,ligand_3775,-7.8,,,
1273,ligand_3663,-8.4,,,
1274,ligand_1727,-5.5,Cn1cnc2cc(-c3ccc(N4CC[C@@H](O)C4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,123.0,6.910094888560602
1275,ligand_870,-8.8,Cn1nc(-c2cnc3[nH]cc(C(=O)NC4(C)CCNCC4)c3n2)c2ccc(F)cc21,64.0,7.1938200260161125
1276,ligand_862,-7.0,CC(C)Nc1nc(-c2ccc(NCCN3CCOCC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,111.0,6.954677021213342
1277,ligand_3109,-8.3,c1ccc(-c2cc(Nc3cccc(N4CCCC4)n3)c3nccn3n2)cc1,351.125,6.454538247790365
1278,ligand_3805,-9.2,,,
1279,ligand_1973,-2.1,COCCNc1nc(-c2ccc(C3CCN(C(=O)OC(C)(C)C)CC3)cc2)cc2ncn(C)c(=O)c12,942.0,6.025949097207123
1280,ligand_1662,0.7,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(-c3ccc(N4CCOCC4)cc3)c2c1=O,535.0,6.271646217978772
1281,ligand_951,-5.8,COc1ccccc1COc1ccc(-c2cc(C)cc(Nc3nccc(C(F)(F)F)n3)c2)cc1C(=O)O,21.3,7.671620396561262
1282,ligand_1562,-6.8,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N3CC[C@H](CO)C3)c2c1=O,252.0,6.598599459218455
1283,ligand_1867,-5.8,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NCC3CCC(C(=O)O)CC3)nc2)c1,3.0,8.522878745280337
1284,ligand_3524,-9.5,,,
1285,ligand_1247,-7.4,CC(C)Nc1nc(-c2ccc(NCCCN3CCN(C)CC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,122.0,6.913640169325252
1286,ligand_3580,-8.5,,,
1287,ligand_3028,-6.8,Cc1nn(C)cc1CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(C)c2[nH]1,5.0,8.301029995663981
1288,ligand_1443,1.9,Cc1cc(Nc2cc(C(F)F)ccn2)nc(-c2ccc(C(C)(O)[C@H]3CC[C@H](C(=O)OCCO)CC3)nc2)c1,3.4,8.468521082957745
1289,ligand_2674,5.9,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCC6CNC(=O)C6)ccn5)n4)ccc3[nH]2)CC1,17.2,7.764471553092451
1290,ligand_2911,-7.0,NCCCNc1nc(-c2ccccc2)cc2ncccc12,410.20410298660727,6.387
1291,ligand_3334,-8.4,,,
1292,ligand_3202,-7.9,,,
1293,ligand_3788,-7.6,,,
1294,ligand_1635,-7.4,COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CCC(=O)NC3)n2)cc1OC,214.0,6.669586226650809
1295,ligand_3174,-7.2,NCCCNc1nc(-c2cccc(F)c2)cc2ncccc12,849.1804750363144,6.071
1296,ligand_3165,-6.3,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(CN(C)C)c(C)n4)n3)cc12,0.31,9.508638306165729
1297,ligand_679,-6.9,COc1cc(-c2cc(OC)c3cccnc3c2)cc(OC)c1OC,1211.0,5.916855856856948
1298,ligand_40,-7.3,Cc1cc(Nc2ncc(Cl)c(C)n2)cc(-c2cnc(C(C)(O)C3CCC(C(=O)O)CC3)s2)c1,5.0,8.301029995663981
1299,ligand_3603,-9.0,,,
1300,ligand_3761,-5.9,,,
1301,ligand_3,-7.6,c1cncc(Oc2cccc(Nc3nccc(-c4nccs4)n3)c2)c1,500.0,6.301029995663981
1302,ligand_633,-6.8,CCCn1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cn1,123.0,6.910094888560602
1303,ligand_1677,-5.0,CCOC(=O)CCCCn1cc(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c2cc(OC)ccc21,678.0,6.168770306132936
1304,ligand_3424,-7.9,,,
1305,ligand_2611,-2.4,Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CCC(N6CCCC6=O)CC5)cc4c3)n2)c1,1.0,9.0
1306,ligand_1518,-7.3,CC1(C)C[C@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(S(C)(=O)=O)c3)s2)CC[C@H]1C(=O)O,5.103,8.29217443166777
1307,ligand_1708,-7.0,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NCCCO)n2)cc1S(C)(=O)=O,53.0,7.275724130399211
1308,ligand_2517,-8.2,CC(C)Nc1nc(-c2ccc(N[C@H]3CCNC3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,34.0,7.468521082957745
1309,ligand_1995,-7.8,COc1cc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)C3)n2)cc(C)c1OC,4.5,8.346787486224656
1310,ligand_3617,-7.5,,,
1311,ligand_2532,-6.1,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(CNCCS(N)(=O)=O)s2)c1,5.0,8.301029995663981
1312,ligand_2299,-5.4,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CC5(COC5)C4)cc3)c2n1,5.0,8.301029995663981
1313,ligand_973,-7.0,CN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CO)C4)n3)cc2F)CC1,174.0,6.7594507517174005
1314,ligand_1580,-6.6,CCOc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,81.0,7.091514981121351
1315,ligand_2012,-4.6,COc1ccc(C(=O)N2CCC(Nc3ccc(-c4cc(C)cc(Nc5cc(C(F)(F)F)ccn5)n4)cn3)CC2)cc1,5.0,8.301029995663981
1316,ligand_219,3.4,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cc(O[C@H]5CCNC5=O)ccn4)n3)ccc2[nH]1,139.4,6.855737226238009
1317,ligand_682,-7.1,C[C@H](O)CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(C)(=O)=O,168.0,6.774690718274137
1318,ligand_1234,-6.3,COC[C@H](N)CNc1cnc(C(N)=O)c(Nc2cc(C)cc(C)n2)c1,0.8,9.096910013008056
1319,ligand_117,-7.8,CC(C)c1cccc(Nc2cc(N[C@@H]3CS(=O)(=O)CC[C@@H]3N)cnc2C(N)=O)n1,2.0,8.698970004336019
1320,ligand_1358,-7.9,CC1(C)C[C@@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(-c4ccn[nH]4)c3)s2)CC[C@@H]1C(=O)O,1.112,8.953895212753961
1321,ligand_1216,-6.7,CC(=O)Nc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc([C@@H](O)C(F)F)cc2)c1,6.3,8.200659450546418
1322,ligand_55,13.8,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,9.2,8.036212172654444
1323,ligand_3721,-7.9,,,
1324,ligand_1208,-7.2,COc1ccc(Nc2nc(-c3ccc4c(cnn4C)c3)cn3ccnc23)cc1OC,20.9,7.679853713888946
1325,ligand_1846,-7.4,CC(C)Nc1nc(-c2cnn(C(C)C(N)=O)c2)cc2ncn(C)c(=O)c12,133.0,6.876148359032914
1326,ligand_3701,-6.6,,,
1327,ligand_845,-7.9,Cc1nc2ncc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2[nH]1,404.0,6.393618634889395
1328,ligand_2798,-7.1,COc1cc(Nc2nc(NC3CCCC[C@H]3N)n3nc(C)nc3c2C(N)=O)cc(OC)c1,11.2,7.950781977329818
1329,ligand_2662,-7.1,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CC[C@@H](O)C3)c2c1=O,106.0,6.97469413473523
1330,ligand_3533,-7.1,,,
1331,ligand_3902,-9.4,,,
1332,ligand_897,-0.7,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(N3CCCC(NC(N)=O)C3)nc2)c1,5.0,8.301029995663981
1333,ligand_518,-4.0,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4n[nH]c5ccccc45)CC3)nc2)c1,7.0,8.154901959985743
1334,ligand_1650,-7.3,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CCC[C@@H]4CO)n3)cc2)CC1,374.0,6.42712839779952
1335,ligand_2853,-5.4,COc1cc(Nc2nc(NCc3ccc(/C=C\C(=O)O)cc3)n3ccnc3c2C(N)=O)cc(OC)c1,690.0,6.161150909262744
1336,ligand_3037,2.6,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N(C)Cc3nccs3)[nH]c12,6.9,8.161150909262744
1337,ligand_851,-6.5,CC(C)N1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@H](C)CO)n3)cc2)CC1,24.0,7.619788758288394
1338,ligand_499,-8.7,NC(=O)c1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,162.0,6.790484985457369
1339,ligand_1116,-7.7,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4C)n2)cc1CN1CC(C)(O)CO1,41.72,7.379655700245506
1340,ligand_2449,-6.4,Cc1nnc(-c2nc(C)n3ccc(Nc4nccc(-c5cc(CN(C)C)n(C)n5)n4)cc23)o1,0.19,9.721246399047171
1341,ligand_1353,-0.9,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCC(N2CCCC2=O)CC1,10.9,7.962573502059376
1342,ligand_2850,-7.2,COc1ccc2c(c1)c(/C=C1\C(=O)Nc3ccc(S(=O)(=O)NCC(=O)O)cc31)cn2C,658.0,6.181774106386045
1343,ligand_3110,-3.7,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N3CCn4cncc4C3)[nH]c12,12.4,7.906578314837765
1344,ligand_645,-6.7,Cc1nn(-c2nc(Nc3ccc4c(c3)c(Cl)c(C)n4C)ncc2F)cc1CN1CC(O)C1,1.0,9.0
1345,ligand_3772,-7.6,,,
1346,ligand_2236,-9.2,Cc1nc2cc(-c3cc(OCc4ncccc4C(N)=O)c4cccnc4c3)ccc2[nH]1,2.5,8.602059991327963
1347,ligand_2314,-7.0,COc1ccc(-c2cc3ncsc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc1OC,5.0,8.301029995663981
1348,ligand_2357,-7.0,CC(C)Nc1nc(-c2ccc(CC(=O)N3CCOCC3)cc2)cc2ncn(C)c(=O)c12,136.0,6.866461091629782
1349,ligand_39,-0.5,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@]3(O)CCCc4cc(C(=O)O)c(F)cc43)s2)c1,2.36,8.627087997029893
1350,ligand_2780,-7.3,CC1=C(C(=O)N[C@H](C)CO)SC(c2ccnc(Nc3cc(C)cc(C)c3)n2)N1,9.0,8.045757490560675
1351,ligand_778,-6.1,Cc1ccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)cc1,10.0,8.0
1352,ligand_3207,-7.9,,,
1353,ligand_782,-5.6,COc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(C)(C)C)cc4c3)n2)c1,8.0,8.096910013008056
1354,ligand_3967,-7.1,,,
1355,ligand_1315,-2.7,COc1cc(Nc2nccc(-c3ccccn3)n2)cc2cc(C(=O)N3CCN(C)CC3)[nH]c12,4.7,8.327902142064282
1356,ligand_344,-7.7,COc1cc(OC)cc(-c2cc3ncccc3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)c1,0.5,9.30102999566398
1357,ligand_3269,-8.5,,,
1358,ligand_1489,-7.1,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccccc2Cl)o1,57000.0,4.2441251443275085
1359,ligand_3623,-9.6,,,
1360,ligand_310,6.1,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3cn(C)cn3)[nH]c12,4.5,8.346787486224656
1361,ligand_762,-7.5,CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cn2)CC1,158.0,6.801342913045577
1362,ligand_2010,9.9,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc(-c5cc[nH]n5)c4)CC3)nc2)c1,15.0,7.823908740944319
1363,ligand_3095,-7.1,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCS(C)(=O)=O)c4cc(F)ccc34)nc12,5.0,8.301029995663981
1364,ligand_2125,-6.4,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(OCCCN)c2c1=O,87.9,7.056011124926228
1365,ligand_2307,22.4,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccnn4-c4ccccc4)CC3)nc2)c1,54.0,7.267606240177032
1366,ligand_77,-7.8,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)c1,1663.0,5.779107750780481
1367,ligand_895,-8.0,CC(=O)NCc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,97.1,7.012780770091995
1368,ligand_1300,-8.3,O=C(O)c1cccc(-c2cc(Nc3cccc(N4CCCC4CO)n3)c3nccn3n2)c1,258.0,6.58838029403677
1369,ligand_289,-7.1,COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC[C@H](C)NS(C)(=O)=O)n2)cc1OC,145.0,6.838631997765025
1370,ligand_1630,-7.3,Cn1cnc2cc(-c3ccc(N4CCC[C@@H]4CO)c(S(C)(=O)=O)c3)nc(N[C@@H]3CCOC3)c2c1=O,48.0,7.318758762624412
1371,ligand_3222,-7.0,,,
1372,ligand_1735,-4.3,Cn1cnc2cc(-c3ccc(S(=O)(=O)CCN4CCOCC4)cc3)nc(N3CC[C@H](CO)C3)c2c1=O,83.0,7.080921907623926
1373,ligand_3289,-8.7,,,
1374,ligand_1794,1.1,COc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(C)c5[nH]ncc5c4)n3)c3ccccc23)cc1,7.0,8.154901959985743
1375,ligand_2284,-7.1,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3cccc(S(C)(=O)=O)c3)c2c1=O,1422.0,5.847100403606253
1376,ligand_672,-6.8,COCc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N5CCCOCC5)cc4c3)n2)c1,11.6,7.935542010773082
1377,ligand_3287,-7.9,,,
1378,ligand_2666,-5.9,Cn1cnc2cc(-c3ccc(N4CCC(C)(O)CC4)cc3)nc(N[C@@H]3CCOC3)c2c1=O,114.0,6.943095148663527
1379,ligand_2345,-6.4,C[C@@H](NS(C)(=O)=O)c1ccc(-c2cc3ncn(C)c(=O)c3c(N3CC[C@H](CO)C3)n2)cc1,199.0,6.701146923590294
1380,ligand_3846,-7.8,,,
1381,ligand_133,-4.2,CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,2500.0,5.6020599913279625
1382,ligand_3419,-7.0,,,
1383,ligand_2131,-8.3,O=C(O)c1ccc(OC(F)F)c(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,3381.0,5.470954829234231
1384,ligand_2198,-6.4,COCCNc1nc(-c2ccc(NC[C@H](C)O)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,194.0,6.7121982700697735
1385,ligand_3683,-8.5,,,
1386,ligand_2445,-7.2,COc1ccc(-c2cc3ncccc3c(OC[C@H]3CNC(=O)N3)n2)cc1OC,27.3,7.5638373529592435
1387,ligand_810,-9.0,O=C(CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5ccccn5)n4)ccc3[nH]2)CC1)N1CCCC1,28.1,7.55129368009492
1388,ligand_3641,-8.4,,,
1389,ligand_2986,-5.6,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(Br)c2[nH]1,1.1,8.958607314841775
1390,ligand_2225,-8.3,CC(=O)Nc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,645.1,6.19037295810595
1391,ligand_3474,-5.5,,,
1392,ligand_2029,-8.2,CC1(C)C[C@](O)(c2ncc(-c3cc(C#N)cc(Nc4nccc(C(F)(F)F)n4)c3)s2)CC[C@H]1C(=O)O,5.769,8.238899461041857
1393,ligand_2038,-7.5,Cc1cc(Nc2nccc(C(C)(C)C)n2)cc(-c2cnc(C3(O)CCC3)s2)c1,25.0,7.602059991327962
1394,ligand_3704,-7.4,,,
1395,ligand_1438,2.9,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCCOCCO)ccn5)n4)ccc3[nH]2)CC1,115.3,6.938170692705301
1396,ligand_3265,1.7,,,
1397,ligand_2595,-6.7,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NC[C@H](O)CO)c2c1=O,97.4,7.011441043121384
1398,ligand_2656,-8.1,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@@H](F)C4)n3)cc2)CC1,163.0,6.787812395596042
1399,ligand_2779,-7.2,COc1cc(Nc2nc(N[C@@H]3CCCC[C@H]3N)n3ncnc3c2C(N)=O)cc(OC)c1,4.0,8.397940008672037
1400,ligand_224,-4.7,Cn1cnc2cc(-c3ccc(N4CCNCC4)cc3)nc(N3CCc4c(CO)cccc4C3)c2c1=O,565.0,6.247951552180561
1401,ligand_2399,-7.2,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(CN(C)C)cn4)n3)cc12,0.21,9.67778070526608
1402,ligand_2811,-6.5,NCCCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,47.0,7.327902142064283
1403,ligand_2052,-1.6,CN(C)C(=O)c1cc2ccc(Nc3nccc(-c4cc(OCC5CNC(=O)C5)ccn4)n3)cc2n1C,15.5,7.809668301829708
1404,ligand_3160,-1.2,CC(C)n1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N(C)C)cc4c3)n2)c1,0.9,9.045757490560677
1405,ligand_3150,-7.1,CCn1cc(CNC(=O)c2cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(C)c3[nH]2)cn1,5.4,8.267606240177031
1406,ligand_1417,3.6,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCn2cnnc2C1,84.9,7.071092309756048
1407,ligand_2382,2.0,Cc1ncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)c(OCCO)c3)n2)nc1N,8.7,8.060480747381382
1408,ligand_2249,15.6,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)NC(=O)C5)n3)c3ccccc23)n(-c2cccc(OCCN3CCOCC3)c2)n1,2.0,8.698970004336019
1409,ligand_3874,-8.8,,,
1410,ligand_59,-1.9,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1C[C@H](O)C[C@H]1C,10.0,8.0
1411,ligand_3652,-7.6,,,
1412,ligand_1452,-0.8,CC1(C)C[C@@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(-c4cccs4)c3)s2)CC[C@@H]1C(=O)O,12.36,7.907981529247203
1413,ligand_2042,8.4,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCN(C(=O)N2CCCCC2)CC1,57.9,7.2373214362725635
1414,ligand_1297,-8.6,CC1CCCN1c1cccc(Nc2cc(-c3ccc(C(N)=O)cc3)nn3ccnc23)n1,33.12,7.479909671887158
1415,ligand_1759,2.0,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(C(=O)N(C)C)c5c4)n3)c3ccccc23)cc1,5.0,8.301029995663981
1416,ligand_2722,7.5,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4cccc(S(C)(=O)=O)c4)CC3)nc2)c1,4.0,8.397940008672037
1417,ligand_3487,-6.7,,,
1418,ligand_1396,-5.1,COc1ccnc(-c2ccnc(Nc3ccc4sc(C(=O)N(C)C)cc4c3)n2)c1,15.4,7.812479279163536
1419,ligand_1589,-7.4,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@@]3(O)CCCCc4ccc(C(=O)O)cc43)s2)c1,0.95,9.022276394711152
1420,ligand_1593,-2.6,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCCC(C(N)=O)C4)n3)cc2)CC1,436.0,6.360513510731414
1421,ligand_1887,-6.5,Cc1cccc(Nc2nccc(-c3nccs3)n2)c1,140.0,6.853871964321762
1422,ligand_3449,-8.4,,,
1423,ligand_1808,7.8,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12,200.0,6.698970004336019
1424,ligand_2506,-6.5,CNC(=O)c1ccc(NC(=O)c2cccc(-c3cc(Nc4ccc(OC)c(OC)n4)c4nccn4n3)c2)cc1,103.0,6.987162775294828
1425,ligand_3774,-7.6,,,
1426,ligand_3182,-8.3,,,
1427,ligand_2925,-2.1,Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)n1,6.2,8.207608310501746
1428,ligand_389,-7.7,Cn1cnc2cc(-c3ccc(N)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,246.0,6.609064892896621
1429,ligand_738,-5.6,COCCN(C)C(=O)c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1,61.4,7.211831628858833
1430,ligand_3326,-8.5,,,
1431,ligand_3716,-7.3,,,
1432,ligand_537,-7.5,Cn1cnc2cc(-c3cccc(S(N)(=O)=O)c3)nc(NC3CC3)c2c1=O,38.0,7.42021640338319
1433,ligand_10,-7.6,NCCCNc1nc(-c2ccc(-c3ccsc3)cc2)cc2ncccc12,1600.0,5.795880017344075
